customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_tickets,avg_monthly_usage_gb,churn
CUST-004164,Female,0,No,No,72,Yes,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,119.15,8536.15,2,169.4,0
CUST-004165,Female,0,No,Yes,28,Yes,No,DSL,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,77.24,1935.45,0,214.1,0
CUST-004166,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card,108.19,1674.05,0,266.9,1
CUST-004167,Male,0,No,No,38,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,No,Credit card,36.77,1420.59,0,184.9,0
CUST-004168,Male,0,No,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,92.2,5978.05,0,22.7,0
CUST-004169,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,119.15,8666.93,1,304.0,0
CUST-004170,Male,0,Yes,Yes,16,Yes,No,DSL,No,No,No,Yes,Month-to-month,No,Electronic check,96.1,1365.76,0,269.2,1
CUST-004171,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,55.64,475.7,1,87.4,0
CUST-004172,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,No,Electronic check,81.08,1858.98,2,203.1,1
CUST-004173,Male,0,No,No,43,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,One year,No,Credit card,73.25,3157.1,0,95.6,0
CUST-004174,Male,0,No,No,52,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.69,2596.63,1,132.9,1
CUST-004175,Female,0,No,No,66,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card,145.99,9814.94,1,243.2,0
CUST-004176,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Two year,Yes,Credit card,80.53,2368.89,1,197.2,0
CUST-004177,Female,1,No,Yes,34,Yes,No phone service,No,Yes,No,No,No,Month-to-month,Yes,Credit card,68.7,2330.96,3,209.1,1
CUST-004178,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No internet service,No,No,No,Month-to-month,No,Credit card,76.99,2645.62,0,218.8,0
CUST-004179,Male,0,No,No,60,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,76.95,4680.37,1,306.1,1
CUST-004180,Female,0,Yes,Yes,52,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer,136.47,6644.67,2,239.7,0
CUST-004181,Female,1,No,No,15,Yes,No,DSL,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,73.45,1012.74,2,182.2,1
CUST-004182,Female,0,No,No,48,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,63.43,3131.34,1,149.8,1
CUST-004183,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,No,Two year,Yes,Credit card,62.78,3250.46,0,165.2,0
CUST-004184,Male,1,No,No,61,Yes,No,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,106.27,6725.18,1,150.2,1
CUST-004185,Male,0,No,No,37,Yes,No phone service,DSL,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,65.69,2221.4,1,187.6,0
CUST-004186,Female,1,No,No,36,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Two year,Yes,Credit card,89.4,2816.08,1,61.7,0
CUST-004187,Male,0,No,Yes,29,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Two year,No,Credit card,24.83,646.08,1,182.0,0
CUST-004188,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,Yes,No,Month-to-month,Yes,Credit card,66.18,1957.1,1,292.0,0
CUST-004189,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No internet service,Month-to-month,No,Electronic check,82.97,5234.21,0,182.7,1
CUST-004190,Male,0,No,No,32,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,40.22,1191.78,1,175.1,1
CUST-004191,Female,1,No,No,16,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.69,1644.73,2,25.6,0
CUST-004192,Female,0,No,No,38,Yes,No phone service,DSL,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,53.94,1780.84,0,53.4,0
CUST-004193,Male,0,No,No,51,Yes,Yes,DSL,No,Yes,Yes,No,Month-to-month,No,Electronic check,126.87,6294.93,1,63.1,0
CUST-004194,Male,0,No,No,59,Yes,No,DSL,No,Yes,No internet service,Yes,One year,Yes,Mailed check,112.43,6174.21,0,148.1,0
CUST-004195,Female,0,Yes,No,12,Yes,No,DSL,No,No,No internet service,Yes,One year,Yes,Credit card,48.4,568.92,0,143.7,0
CUST-004196,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,111.08,7581.21,2,134.0,0
CUST-004197,Male,0,No,Yes,50,Yes,No,Fiber optic,No internet service,No,No,No,Two year,No,Credit card,143.32,7347.4,0,184.0,0
CUST-004198,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Bank transfer,78.23,5241.02,1,283.6,0
CUST-004199,Female,1,No,No,9,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,No,Electronic check,39.02,334.21,2,236.7,0
CUST-004200,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card,18.0,977.65,1,328.0,0
CUST-004201,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No internet service,No,Month-to-month,No,Electronic check,106.41,1210.64,0,34.3,1
CUST-004202,Male,0,No,Yes,24,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,40.8,854.79,1,199.8,1
CUST-004203,Male,0,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,One year,Yes,Credit card,82.31,4057.95,1,154.4,0
CUST-004204,Male,0,No,Yes,11,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,52.96,545.02,0,236.2,0
CUST-004205,Male,0,No,No,19,No,No,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,71.61,1369.63,1,115.0,1
CUST-004206,Female,1,Yes,No,8,Yes,No,Fiber optic,Yes,No,No internet service,No,Month-to-month,No,Credit card,78.16,583.79,3,190.9,1
CUST-004207,Female,0,No,Yes,50,Yes,Yes,DSL,No,No,Yes,No,Two year,Yes,Bank transfer,31.01,1513.25,0,137.0,0
CUST-004208,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No internet service,One year,Yes,Credit card,78.14,1010.13,2,217.7,0
CUST-004209,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Mailed check,72.9,2169.56,2,291.4,0
CUST-004210,Female,1,Yes,No,40,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,94.58,3939.96,1,0.0,0
CUST-004211,Female,1,No,No,37,Yes,No,No,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,73.13,2542.18,2,143.4,0
CUST-004212,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,62.86,1874.56,1,334.0,0
CUST-004213,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No internet service,No,One year,Yes,Bank transfer,103.02,3500.3,1,268.6,1
CUST-004214,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,One year,Yes,Bank transfer,90.21,713.7,2,230.8,0
CUST-004215,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Credit card,140.07,3304.3,0,102.3,0
CUST-004216,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,102.23,3064.64,0,112.8,0
CUST-004217,Female,1,No,No,32,Yes,No,DSL,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,72.07,2164.64,0,191.9,0
CUST-004218,Female,0,Yes,Yes,27,Yes,No phone service,DSL,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,55.27,1529.46,0,168.6,1
CUST-004219,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,113.45,1691.5,2,75.4,1
CUST-004220,Female,1,No,No,37,Yes,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,71.01,2495.02,2,136.6,0
CUST-004221,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.75,4568.43,2,396.4,1
CUST-004222,Female,0,Yes,No,21,Yes,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,118.14,2238.32,3,216.8,0
CUST-004223,Male,0,No,No,59,Yes,No phone service,Fiber optic,No,No,No,No,One year,Yes,Credit card,73.19,4226.32,1,40.6,0
CUST-004224,Female,1,No,No,72,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer,88.4,6362.89,0,331.4,0
CUST-004225,Female,0,Yes,No,31,Yes,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,87.55,2781.08,0,126.1,0
CUST-004226,Female,0,Yes,Yes,16,Yes,No,No,Yes,No internet service,No,No,Two year,Yes,Credit card,83.74,1213.47,0,345.4,0
CUST-004227,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Two year,No,Credit card,82.0,779.51,0,265.1,0
CUST-004228,Female,1,No,Yes,24,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,57.61,1297.57,1,0.0,0
CUST-004229,Female,0,No,No,29,Yes,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer,52.48,1471.67,3,0.0,0
CUST-004230,Male,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,No,Yes,Two year,Yes,Electronic check,51.89,517.8,0,177.6,0
CUST-004231,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No internet service,One year,No,Mailed check,69.8,1607.26,0,221.0,1
CUST-004232,Male,0,No,No,57,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.87,3897.92,0,234.9,0
CUST-004233,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Two year,No,Bank transfer,72.27,185.63,1,270.7,0
CUST-004234,Male,0,Yes,No,32,Yes,No,DSL,No,No,Yes,No,One year,No,Bank transfer,83.07,2781.03,1,163.8,1
CUST-004235,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.71,1917.14,2,46.7,1
CUST-004236,Male,0,No,No,30,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,No,Electronic check,75.07,1930.39,1,145.0,1
CUST-004237,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Credit card,86.8,5703.45,1,6.1,1
CUST-004238,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,97.07,2823.69,1,148.1,1
CUST-004239,Male,0,No,No,26,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.58,2153.45,1,288.6,0
CUST-004240,Female,0,No,Yes,48,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,93.39,3814.32,0,315.9,0
CUST-004241,Male,0,No,No,37,Yes,No,DSL,No,No,No,Yes,Two year,No,Bank transfer,56.73,1933.01,0,136.2,0
CUST-004242,Male,0,No,Yes,32,Yes,No,DSL,No,No,Yes,No internet service,One year,Yes,Mailed check,81.27,2511.53,3,216.3,0
CUST-004243,Female,1,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,30.81,1201.08,1,54.7,0
CUST-004244,Male,0,Yes,No,68,No,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Mailed check,91.36,6311.1,0,264.2,1
CUST-004245,Male,0,No,Yes,55,No,No,Fiber optic,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,78.22,4471.14,2,110.2,0
CUST-004246,Male,0,Yes,Yes,24,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,42.63,965.44,0,142.6,0
CUST-004247,Female,1,No,No,72,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,60.84,4422.48,1,239.1,0
CUST-004248,Female,0,No,Yes,20,Yes,No,DSL,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,33.46,582.34,4,140.7,0
CUST-004249,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,Two year,No,Electronic check,80.56,2458.41,1,222.1,0
CUST-004250,Female,0,Yes,No,35,Yes,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,114.96,4157.61,2,147.3,1
CUST-004251,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,No,Mailed check,50.7,1186.83,0,217.4,0
CUST-004252,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Two year,No,Mailed check,28.72,2029.15,2,179.0,0
CUST-004253,Male,1,No,No,23,Yes,No,DSL,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,80.96,1638.41,0,281.9,0
CUST-004254,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.57,1473.62,1,110.7,1
CUST-004255,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No internet service,No,No,Month-to-month,No,Bank transfer,119.44,7064.39,0,247.5,0
CUST-004256,Male,0,No,No,21,Yes,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,57.37,1102.46,2,177.0,0
CUST-004257,Male,0,No,No,10,Yes,No,DSL,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.78,565.83,1,217.8,1
CUST-004258,Male,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,Two year,Yes,Mailed check,105.92,3563.58,0,115.4,1
CUST-004259,Male,0,No,No,13,Yes,Yes,DSL,Yes,No,No,No,One year,No,Mailed check,88.53,982.99,2,319.6,0
CUST-004260,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,Two year,No,Electronic check,57.61,588.39,2,225.5,0
CUST-004261,Female,0,No,Yes,4,No,No,Fiber optic,No,No,No internet service,Yes,One year,No,Bank transfer,62.02,222.7,0,65.8,1
CUST-004262,Female,0,No,No,4,Yes,Yes,DSL,No,No internet service,Yes,No,One year,No,Bank transfer,18.0,61.59,0,261.4,0
CUST-004263,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,One year,Yes,Electronic check,148.1,661.48,0,355.6,1
CUST-004264,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,69.12,4413.45,4,93.0,0
CUST-004265,Male,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Bank transfer,130.09,618.53,0,93.5,0
CUST-004266,Female,0,No,No,12,Yes,No phone service,Fiber optic,No,No,No,No internet service,One year,Yes,Credit card,79.03,888.67,1,309.6,1
CUST-004267,Female,0,No,No,27,Yes,No,Fiber optic,No internet service,No,No,No,Month-to-month,Yes,Electronic check,62.6,1596.23,0,121.0,1
CUST-004268,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,One year,Yes,Electronic check,95.65,4512.31,0,266.5,0
CUST-004269,Male,1,No,No,50,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card,85.2,4042.26,0,201.6,0
CUST-004270,Male,0,No,Yes,16,Yes,No,DSL,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,94.06,1471.49,2,138.8,1
CUST-004271,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Mailed check,119.43,3743.45,3,184.5,1
CUST-004272,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer,77.3,1989.68,1,280.5,1
CUST-004273,Male,0,No,No,31,Yes,Yes,DSL,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,26.8,756.86,0,219.3,1
CUST-004274,Male,1,Yes,No,34,Yes,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,34.09,1194.39,2,92.9,0
CUST-004275,Female,0,No,No,40,Yes,No,Fiber optic,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer,26.53,994.88,0,146.9,1
CUST-004276,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,No,Credit card,86.77,1589.58,1,268.2,1
CUST-004277,Female,0,Yes,No,23,Yes,No phone service,DSL,No,Yes,No,No,One year,Yes,Electronic check,69.65,1540.71,0,339.7,0
CUST-004278,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,60.72,4439.37,2,246.3,1
CUST-004279,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Two year,Yes,Bank transfer,57.09,1092.62,2,396.7,1
CUST-004280,Male,0,No,No,32,Yes,No,DSL,No,No,Yes,Yes,Two year,No,Electronic check,69.52,2094.16,0,160.3,0
CUST-004281,Female,1,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,76.04,1934.06,1,245.6,0
CUST-004282,Male,0,Yes,No,31,Yes,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.61,1983.79,0,208.6,0
CUST-004283,Male,0,No,Yes,61,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,58.98,3295.73,3,351.5,0
CUST-004284,Female,0,No,Yes,26,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer,102.46,2762.5,1,185.1,1
CUST-004285,Male,0,No,No,11,No,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,78.04,875.04,2,283.5,1
CUST-004286,Male,0,No,No,19,Yes,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card,55.34,922.8,0,173.3,0
CUST-004287,Male,0,No,Yes,26,Yes,No,DSL,No,No,No internet service,No internet service,One year,Yes,Mailed check,18.0,427.49,0,118.2,0
CUST-004288,Female,0,No,No,34,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.49,2401.14,0,338.9,0
CUST-004289,Female,0,Yes,Yes,16,Yes,No phone service,DSL,No,No,Yes,No,One year,Yes,Mailed check,72.66,1052.91,0,169.1,0
CUST-004290,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Credit card,89.67,1392.56,0,197.4,1
CUST-004291,Female,0,No,No,35,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Two year,Yes,Credit card,152.36,4764.48,1,99.5,0
CUST-004292,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Two year,Yes,Credit card,99.88,3095.55,1,266.6,0
CUST-004293,Female,0,No,No,55,Yes,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card,65.31,3396.75,4,66.4,0
CUST-004294,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No internet service,Yes,One year,No,Mailed check,109.97,1981.46,1,69.8,0
CUST-004295,Male,0,Yes,No,43,Yes,No phone service,DSL,No,Yes,No,Yes,Two year,No,Electronic check,133.39,5632.35,0,287.0,0
CUST-004296,Male,1,Yes,No,27,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,77.58,1792.07,1,186.4,0
CUST-004297,Female,0,Yes,No,21,Yes,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,18.0,360.87,0,147.8,1
CUST-004298,Female,1,Yes,No,28,Yes,Yes,DSL,No,Yes,No,No internet service,One year,Yes,Electronic check,82.96,2127.94,3,78.6,0
CUST-004299,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,68.62,2081.27,0,229.8,0
CUST-004300,Female,1,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,37.33,347.51,1,260.5,0
CUST-004301,Female,0,No,No,11,No,Yes,DSL,No,Yes,Yes,No,One year,Yes,Bank transfer,120.93,1391.53,2,220.4,1
CUST-004302,Female,0,No,No,47,Yes,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,114.44,5463.23,0,22.9,0
CUST-004303,Male,0,Yes,No,22,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,42.84,933.23,0,284.0,0
CUST-004304,Male,1,No,No,35,Yes,No,DSL,No,Yes,No,Yes,Two year,Yes,Bank transfer,43.04,1435.84,2,211.6,0
CUST-004305,Male,1,Yes,No,46,No,No phone service,No,No,No,Yes,No internet service,Month-to-month,No,Credit card,74.81,3331.68,1,138.4,0
CUST-004306,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,68.44,1798.45,2,191.7,1
CUST-004307,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,No,No,One year,No,Credit card,90.95,4037.44,3,83.3,0
CUST-004308,Male,1,No,No,31,Yes,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,48.6,1554.42,3,236.2,0
CUST-004309,Male,0,Yes,Yes,32,Yes,No,DSL,No,No internet service,Yes,No,One year,No,Electronic check,57.99,1948.06,2,160.8,0
CUST-004310,Female,0,No,Yes,65,Yes,Yes,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,27.87,1756.74,1,256.4,0
CUST-004311,Female,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,119.81,3072.55,2,220.9,1
CUST-004312,Female,0,No,No,48,No,Yes,DSL,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,106.11,4736.77,1,207.2,1
CUST-004313,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,91.99,626.81,1,232.7,0
CUST-004314,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Two year,No,Electronic check,93.91,3163.17,2,256.9,0
CUST-004315,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,113.87,8500.76,1,71.5,0
CUST-004316,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,70.06,5154.7,0,271.8,0
CUST-004317,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,146.89,1355.99,2,21.1,1
CUST-004318,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Two year,No,Credit card,55.51,1136.24,2,168.1,0
CUST-004319,Female,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No internet service,No,No,Two year,Yes,Electronic check,120.83,1559.32,1,306.3,0
CUST-004320,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,91.57,2327.79,2,200.2,1
CUST-004321,Male,0,Yes,No,53,Yes,No,DSL,No,Yes,No internet service,Yes,Two year,No,Electronic check,36.36,1846.69,2,158.1,0
CUST-004322,Female,0,Yes,No,66,Yes,No,DSL,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,137.41,7983.87,1,138.1,0
CUST-004323,Female,0,No,Yes,68,Yes,No,DSL,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,141.56,9289.76,2,80.5,0
CUST-004324,Female,0,Yes,No,8,No,Yes,Fiber optic,No,Yes,No,Yes,One year,Yes,Bank transfer,88.76,646.0,0,340.8,1
CUST-004325,Male,0,Yes,Yes,30,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.34,2477.05,1,46.2,1
CUST-004326,Male,0,Yes,No,18,Yes,No phone service,Fiber optic,No,Yes,No,Yes,One year,Yes,Bank transfer,80.86,1512.28,1,74.4,1
CUST-004327,Female,0,No,No,25,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,60.69,1510.5,1,27.7,0
CUST-004328,Female,0,No,No,20,Yes,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.03,649.82,1,324.1,0
CUST-004329,Male,0,No,No,8,Yes,Yes,DSL,No internet service,No,No internet service,No,Two year,Yes,Credit card,31.59,238.34,0,157.4,0
CUST-004330,Male,1,No,Yes,67,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,125.32,8085.84,0,240.6,0
CUST-004331,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,93.84,1494.23,0,236.2,1
CUST-004332,Female,1,No,Yes,18,Yes,No phone service,DSL,No,No,Yes,No,One year,Yes,Credit card,71.52,1132.28,1,230.7,0
CUST-004333,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,No,Electronic check,45.68,3141.65,0,193.3,0
CUST-004334,Female,0,No,Yes,7,Yes,Yes,DSL,No,No internet service,No internet service,Yes,One year,No,Electronic check,75.7,541.57,2,198.5,0
CUST-004335,Male,0,Yes,Yes,40,Yes,No,DSL,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,24.89,851.62,1,296.0,1
CUST-004336,Male,1,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,71.79,4145.03,0,183.2,1
CUST-004337,Female,1,Yes,Yes,72,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Two year,No,Mailed check,34.01,2512.36,4,122.1,0
CUST-004338,Male,0,No,Yes,38,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,108.79,4171.72,1,294.2,1
CUST-004339,Male,1,No,Yes,48,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,No,Electronic check,20.44,1016.95,3,225.3,0
CUST-004340,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,59.62,3480.79,0,0.0,0
CUST-004341,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,One year,Yes,Electronic check,33.57,864.4,1,139.2,0
CUST-004342,Male,0,Yes,No,14,Yes,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,43.3,573.09,2,162.0,0
CUST-004343,Female,0,Yes,No,72,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,81.21,5007.56,0,311.6,0
CUST-004344,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,No internet service,No,Month-to-month,No,Electronic check,124.33,4776.57,1,185.9,1
CUST-004345,Female,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,88.34,2591.62,1,115.4,1
CUST-004346,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,Yes,One year,Yes,Electronic check,57.68,469.86,3,84.1,0
